base_name,frame_number,set_type,results_dir
acr-15 (ok1214) on food L_2011_06_30__13_18_52___1___9,18207,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214) on food L_2011_06_30__13_18_52___1___9,18666,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214) on food L_2011_06_30__13_18_52___1___9,18667,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214) on food R_2011_06_14__11_09_48___6___2,21298,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1214)V on food L_2010_02_23__09_32___3___2,14633,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food L_2010_02_23__09_32___3___2,14634,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food L_2010_02_23__09_32___3___2,15043,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food L_2010_02_23__09_32___3___2,15044,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food L_2010_02_23__09_32___3___2,16388,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food L_2010_02_23__09_32___3___2,16390,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food L_2010_02_23__09_32___3___2,16392,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food L_2010_02_23__09_33_13___4___2,17399,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food L_2010_02_23__09_33_13___4___2,17401,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)V on food R_2010_02_23__09_32_40___2___2,14546,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1214)V on food R_2010_02_23__09_32_40___2___2,14551,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1214)V on food R_2010_02_23__09_32_40___2___2,19698,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1214)V on food R_2010_02_23__09_32_40___2___2,19701,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1214)V on food R_2010_02_23__09_32_41___6___2,19198,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1214)V on food R_2010_02_23__09_32_41___6___2,19199,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1214)V on food R_2010_02_23__09_34_21___7___2,605,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_04___8___14,13266,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_04___8___14,13420,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_04___8___14,13420,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_04___8___14,15387,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_04___8___14,15388,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_04___8___14,15388,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_23___7___15,5095,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_23___7___15,5096,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_23___7___15,5096,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_23___7___15,5679,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_23___7___15,5680,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_23___7___15,5830,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1214)X on food L_2010_02_24__15_45_23___7___15,5830,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/clockwise
acr-15 (ok1412) on food R_2011_06_14__12_29_12___1___6,7599,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1412) on food R_2011_06_14__12_29_12___1___6,14729,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1412) on food R_2011_06_14__12_29_12___1___6,18179,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1412) on food R_2011_06_14__12_29_12___1___6,18628,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1412) on food R_2011_06_14__12_29_12___1___6,19101,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-15 (ok1412) on food R_2011_06_14__12_29_12___1___6,19103,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-15(ok1214)V@RB1172/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1205) on food L_2010_02_19__15_03_34___6___14,4859,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205) on food L_2010_02_19__15_03_34___6___14,4972,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205) on food L_2010_02_19__15_03_34___6___14,5156,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205) on food L_2010_02_19__15_03_34___6___14,5159,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205) on food L_2010_02_19__15_03_34___6___14,6820,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205) on food L_2010_02_19__15_03___3___14,17182,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205) on food L_2010_02_19__15_03___3___14,17319,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205) on food L_2010_02_19__15_03___3___14,17416,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205) on food L_2010_02_19__15_03___3___14,17658,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1205)V on food R_2010_02_23__12_32_41___1___11,19594,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food L_2010_02_19__15_03_31___2___14,728,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_03_31___2___14,1249,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_03_31___2___14,1251,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_03_31___2___14,17637,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_03_31___2___14,17639,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_04_04___4___14,4335,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_04_04___4___14,4882,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_04_04___4___14,4885,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_04_04___4___14,5815,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_04_04___4___14,5816,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_04_04___4___14,11664,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_04_53___8___14,15620,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_04_53___8___14,15622,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_05_12___7___14,13324,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_19__15_05_12___7___14,14943,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,8,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,201,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,651,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,1881,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,1882,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,16660,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,16662,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,18878,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food L_2010_02_23__12_35_12___7___11,18879,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285) on food R_2010_02_23__12_33_30___2___11,4316,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food R_2010_02_23__12_33_30___2___11,4317,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food R_2010_02_23__12_33_30___2___11,5614,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food R_2010_02_23__12_33_30___2___11,5614,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food R_2010_02_23__12_33___3___12,4563,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food R_2010_02_23__12_33___3___12,4564,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food R_2010_02_23__12_33___3___12,7540,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food R_2010_02_23__12_33___3___12,7541,train,/Volumes/behavgenom_archive$/single_worm/unfinished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285) on food R_2010_02_23__12_34_05___4___11,3099,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/anticlockwise
acr-18 (ok1285)V on food L_2010_02_19__15_02_42___1___14,5398,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285)V on food L_2010_02_19__15_02_42___1___14,9472,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285)V on food L_2010_02_19__15_02_42___1___14,9473,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-18 (ok1285)V on food L_2010_02_19__15_02_42___1___14,19333,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-18(ok1285)V@RB1226/food_OP50/XX/30m_wait/clockwise
acr-19 (ad1674) on food L_2010_02_23__11_34_38___7___8,3690,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/clockwise
acr-19 (ad1674) on food L_2010_02_23__11_34_38___7___8,3691,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/clockwise
acr-19 (ad1674) on food L_2010_02_23__11_34_38___7___8,3691,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/clockwise
acr-19 (ad1674) on food L_2010_02_23__11_34_38___7___8,3927,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/clockwise
acr-19 (ad1674) on food L_2010_02_23__11_34_38___7___8,3928,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/clockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,6810,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,6812,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,7088,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,7089,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,7386,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,7388,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,10828,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,10830,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_02_23__11_34_19___8___8,10831,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__11_20_42___6___1,18977,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__11_20_42___6___1,24721,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__15_54_49___1___7,9461,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__15_54_49___1___7,10419,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__15_54_49___1___7,10888,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__15_54_49___1___7,10889,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__15_54_49___1___7,10891,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__16_17_21___2___9,4377,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__16_17_21___2___9,4378,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__16_17_21___2___9,6840,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__16_17_21___2___9,6841,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
acr-19 (ad1674) on food R_2010_12_14__16_17_21___2___9,6843,train,/Volumes/behavgenom_archive$/single_worm/finished/mutants/acr-19(ad1674)I@DA1674/food_OP50/XX/30m_wait/anticlockwise
